tenant,base_url,career_path,full_url,is_career_page
a2milkkf.avature.net,https://a2milkkf.avature.net,/careers,https://a2milkkf.avature.net/careers,True
a2milkkf.avature.net,https://a2milkkf.avature.net,/talentcommunity,https://a2milkkf.avature.net/talentcommunity,True
a2milkkf.avature.net,https://a2milkkf.avature.net,/_linkedinApiv2,https://a2milkkf.avature.net/_linkedinApiv2,False
abbvie.avature.net,https://abbvie.avature.net,/talent,https://abbvie.avature.net/talent,True
abbvie.avature.net,https://abbvie.avature.net,/skillbridge,https://abbvie.avature.net/skillbridge,False
abbvie.avature.net,https://abbvie.avature.net,/veterans,https://abbvie.avature.net/veterans,False
abinbev.avature.net,https://abinbev.avature.net,/eutalent,https://abinbev.avature.net/eutalent,True
abinbev.avature.net,https://abinbev.avature.net,/events,https://abinbev.avature.net/events,False
accenturece.avature.net,https://accenturece.avature.net,/eventsfr,https://accenturece.avature.net/eventsfr,False
accenturece.avature.net,https://accenturece.avature.net,/eventsEN,https://accenturece.avature.net/eventsEN,False
acn.avature.net,https://acn.avature.net,/talentPortal,https://acn.avature.net/talentPortal,True
acn.avature.net,https://acn.avature.net,/en_US,https://acn.avature.net/en_US,False
acn.avature.net,https://acn.avature.net,/womenincloud,https://acn.avature.net/womenincloud,False
acn.avature.net,https://acn.avature.net,/ACNHBCU20X20,https://acn.avature.net/ACNHBCU20X20,False
acn.avature.net,https://acn.avature.net,/HBCUarise,https://acn.avature.net/HBCUarise,False
acn.avature.net,https://acn.avature.net,/studentveterans,https://acn.avature.net/studentveterans,False
adidas.avature.net,https://adidas.avature.net,/events,https://adidas.avature.net/events,False
adidasevents.avature.net,https://adidasevents.avature.net,/events,https://adidasevents.avature.net/events,False
adidasevents.avature.net,https://adidasevents.avature.net,/Events,https://adidasevents.avature.net/Events,False
adprsg.avature.net,https://adprsg.avature.net,/careers,https://adprsg.avature.net/careers,True
advocateaurorahealth.avature.net,https://advocateaurorahealth.avature.net,/talent,https://advocateaurorahealth.avature.net/talent,True
advocateaurorahealth.avature.net,https://advocateaurorahealth.avature.net,/careers,https://advocateaurorahealth.avature.net/careers,True
advocateaurorahealth.avature.net,https://advocateaurorahealth.avature.net,/histotech,https://advocateaurorahealth.avature.net/histotech,False
advocateaurorahealth.avature.net,https://advocateaurorahealth.avature.net,/provider,https://advocateaurorahealth.avature.net/provider,False
advocateaurorahealth.avature.net,https://advocateaurorahealth.avature.net,/Emergencymedicine,https://advocateaurorahealth.avature.net/Emergencymedicine,False
aecom.avature.net,https://aecom.avature.net,/TalentNetwork,https://aecom.avature.net/TalentNetwork,True
aecom.avature.net,https://aecom.avature.net,/TalentCommunity,https://aecom.avature.net/TalentCommunity,True
aecom.avature.net,https://aecom.avature.net,/ksa,https://aecom.avature.net/ksa,False
aecom.avature.net,https://aecom.avature.net,/ReturnerProgramme,https://aecom.avature.net/ReturnerProgramme,False
aetna.avature.net,https://aetna.avature.net,/Talent,https://aetna.avature.net/Talent,True
agileco.avature.net,https://agileco.avature.net,/en_GB,https://agileco.avature.net/en_GB,False
aig.avature.net,https://aig.avature.net,/talentnetwork,https://aig.avature.net/talentnetwork,True
ally.avature.net,https://ally.avature.net,/careers,https://ally.avature.net/careers,True
ally.avature.net,https://ally.avature.net,/talentcommunity,https://ally.avature.net/talentcommunity,True
ally.avature.net,https://ally.avature.net,/_linkedinApiv2,https://ally.avature.net/_linkedinApiv2,False
amazon.avature.net,https://amazon.avature.net,/apprenticeship,https://amazon.avature.net/apprenticeship,False
amazon.avature.net,https://amazon.avature.net,/general,https://amazon.avature.net/general,False
amazon.avature.net,https://amazon.avature.net,/military,https://amazon.avature.net/military,False
ameren.avature.net,https://ameren.avature.net,/tc,https://ameren.avature.net/tc,False
ameren.avature.net,https://ameren.avature.net,/events,https://ameren.avature.net/events,False
americangreetings.avature.net,https://americangreetings.avature.net,/TC,https://americangreetings.avature.net/TC,False
amerilife.avature.net,https://amerilife.avature.net,/careers,https://amerilife.avature.net/careers,True
amsbae.avature.net,https://amsbae.avature.net,/earlycareers,https://amsbae.avature.net/earlycareers,True
amsbae.avature.net,https://amsbae.avature.net,/Professional,https://amsbae.avature.net/Professional,False
amslbg.avature.net,https://amslbg.avature.net,/careers,https://amslbg.avature.net/careers,True
amspsr.avature.net,https://amspsr.avature.net,/sccommunity,https://amspsr.avature.net/sccommunity,False
amsrollsroyce.avature.net,https://amsrollsroyce.avature.net,/EG,https://amsrollsroyce.avature.net/EG,False
amsrollsroyce.avature.net,https://amsrollsroyce.avature.net,/ecruk,https://amsrollsroyce.avature.net/ecruk,False
amsrollsroyce.avature.net,https://amsrollsroyce.avature.net,/dah,https://amsrollsroyce.avature.net/dah,False
amsrollsroyce.avature.net,https://amsrollsroyce.avature.net,/fp,https://amsrollsroyce.avature.net/fp,False
amsrollsroyce.avature.net,https://amsrollsroyce.avature.net,/AF,https://amsrollsroyce.avature.net/AF,False
amswh.avature.net,https://amswh.avature.net,/careers,https://amswh.avature.net/careers,True
andersen.avature.net,https://andersen.avature.net,/internalcareers,https://andersen.avature.net/internalcareers,True
apollo.avature.net,https://apollo.avature.net,/REDebt2021SummerAnalyst,https://apollo.avature.net/REDebt2021SummerAnalyst,False
apple.avature.net,https://apple.avature.net,/talentMOzh,https://apple.avature.net/talentMOzh,True
apple.avature.net,https://apple.avature.net,/eventsCNzh,https://apple.avature.net/eventsCNzh,False
apple.avature.net,https://apple.avature.net,/su,https://apple.avature.net/su,False
apple.avature.net,https://apple.avature.net,/exploreappleCN,https://apple.avature.net/exploreappleCN,False
apple.avature.net,https://apple.avature.net,/eventsUKen,https://apple.avature.net/eventsUKen,False
apple.avature.net,https://apple.avature.net,/exploreCNzh,https://apple.avature.net/exploreCNzh,False
apple.avature.net,https://apple.avature.net,/eventsCAen,https://apple.avature.net/eventsCAen,False
apple.avature.net,https://apple.avature.net,/exploreKRkr,https://apple.avature.net/exploreKRkr,False
apple.avature.net,https://apple.avature.net,/eventscnzh,https://apple.avature.net/eventscnzh,False
apple.avature.net,https://apple.avature.net,/parttimeKRkr,https://apple.avature.net/parttimeKRkr,False
apple.avature.net,https://apple.avature.net,/eventsITit,https://apple.avature.net/eventsITit,False
apple.avature.net,https://apple.avature.net,/alspCNen,https://apple.avature.net/alspCNen,False
apple.avature.net,https://apple.avature.net,/korea,https://apple.avature.net/korea,False
apple.avature.net,https://apple.avature.net,/eventsDEde,https://apple.avature.net/eventsDEde,False
apple.avature.net,https://apple.avature.net,/exploreapple,https://apple.avature.net/exploreapple,False
apple.avature.net,https://apple.avature.net,/eventsUSen,https://apple.avature.net/eventsUSen,False
apple.avature.net,https://apple.avature.net,/eventsFRfr,https://apple.avature.net/eventsFRfr,False
apple.avature.net,https://apple.avature.net,/eventsKRko,https://apple.avature.net/eventsKRko,False
apple.avature.net,https://apple.avature.net,/exploreTWzh,https://apple.avature.net/exploreTWzh,False
appleasia.avature.net,https://appleasia.avature.net,/ursite,https://appleasia.avature.net/ursite,False
appleasia.avature.net,https://appleasia.avature.net,/ursimplifiedchinese,https://appleasia.avature.net/ursimplifiedchinese,False
applecorp.avature.net,https://applecorp.avature.net,/GeneralCareerEventTechnion23,https://applecorp.avature.net/GeneralCareerEventTechnion23,True
applecorp.avature.net,https://applecorp.avature.net,/mesajobs,https://applecorp.avature.net/mesajobs,True
applecorp.avature.net,https://applecorp.avature.net,/TAULinux21,https://applecorp.avature.net/TAULinux21,False
applecorp.avature.net,https://applecorp.avature.net,/su,https://applecorp.avature.net/su,False
applecorp.avature.net,https://applecorp.avature.net,/buptrnd,https://applecorp.avature.net/buptrnd,False
applecorp.avature.net,https://applecorp.avature.net,/iRelaunch19,https://applecorp.avature.net/iRelaunch19,False
applecorp.avature.net,https://applecorp.avature.net,/BAWAM,https://applecorp.avature.net/BAWAM,False
applecorp.avature.net,https://applecorp.avature.net,/zjapo,https://applecorp.avature.net/zjapo,False
applecorp.avature.net,https://applecorp.avature.net,/ACLmeetapple,https://applecorp.avature.net/ACLmeetapple,False
applecorp.avature.net,https://applecorp.avature.net,/onsite22,https://applecorp.avature.net/onsite22,False
applecorp.avature.net,https://applecorp.avature.net,/ursite,https://applecorp.avature.net/ursite,False
applecorp.avature.net,https://applecorp.avature.net,/orchard,https://applecorp.avature.net/orchard,False
applecorp.avature.net,https://applecorp.avature.net,/RTW21,https://applecorp.avature.net/RTW21,False
applecorp.avature.net,https://applecorp.avature.net,/TAUPythonfall20,https://applecorp.avature.net/TAUPythonfall20,False
applecorp.avature.net,https://applecorp.avature.net,/WomenInTechnology,https://applecorp.avature.net/WomenInTechnology,False
applecorp.avature.net,https://applecorp.avature.net,/AppleExcellenceAwardTAU23,https://applecorp.avature.net/AppleExcellenceAwardTAU23,False
applecorp.avature.net,https://applecorp.avature.net,/virtual22,https://applecorp.avature.net/virtual22,False
applecorp.avature.net,https://applecorp.avature.net,/chinaur,https://applecorp.avature.net/chinaur,False
applecorp.avature.net,https://applecorp.avature.net,/ACLInternship,https://applecorp.avature.net/ACLInternship,False
applecorp.avature.net,https://applecorp.avature.net,/GitCourseAll22,https://applecorp.avature.net/GitCourseAll22,False
applecorp.avature.net,https://applecorp.avature.net,/Orchard21,https://applecorp.avature.net/Orchard21,False
applecorp.avature.net,https://applecorp.avature.net,/scapo,https://applecorp.avature.net/scapo,False
applecorp.avature.net,https://applecorp.avature.net,/emnlpmeetapple,https://applecorp.avature.net/emnlpmeetapple,False
appleeu.avature.net,https://appleeu.avature.net,/careers,https://appleeu.avature.net/careers,True
appleeu.avature.net,https://appleeu.avature.net,/jobs,https://appleeu.avature.net/jobs,True
appleeu.avature.net,https://appleeu.avature.net,/talent,https://appleeu.avature.net/talent,True
appleeu.avature.net,https://appleeu.avature.net,/recruiting,https://appleeu.avature.net/recruiting,True
appleeu.avature.net,https://appleeu.avature.net,/talentcommunity,https://appleeu.avature.net/talentcommunity,True
applemaster.avature.net,https://applemaster.avature.net,/su,https://applemaster.avature.net/su,False
applemaster.avature.net,https://applemaster.avature.net,/tflmay2022kr,https://applemaster.avature.net/tflmay2022kr,False
applemaster.avature.net,https://applemaster.avature.net,/HWT2021TechTalkMyraOne,https://applemaster.avature.net/HWT2021TechTalkMyraOne,False
appletest.avature.net,https://appletest.avature.net,/careers,https://appletest.avature.net/careers,True
appletest.avature.net,https://appletest.avature.net,/jobs,https://appletest.avature.net/jobs,True
appletest.avature.net,https://appletest.avature.net,/talent,https://appletest.avature.net/talent,True
appletest.avature.net,https://appletest.avature.net,/recruiting,https://appletest.avature.net/recruiting,True
appletest.avature.net,https://appletest.avature.net,/talentcommunity,https://appletest.avature.net/talentcommunity,True
aramco.avature.net,https://aramco.avature.net,/talent,https://aramco.avature.net/talent,True
arcbest.avature.net,https://arcbest.avature.net,/arcbjobs,https://arcbest.avature.net/arcbjobs,True
arcbest.avature.net,https://arcbest.avature.net,/careersmarketplace,https://arcbest.avature.net/careersmarketplace,True
arcbest.avature.net,https://arcbest.avature.net,/abfjobs,https://arcbest.avature.net/abfjobs,True
arcbest.avature.net,https://arcbest.avature.net,/arcbtechjobs,https://arcbest.avature.net/arcbtechjobs,True
arcbest.avature.net,https://arcbest.avature.net,/MilitaryLead,https://arcbest.avature.net/MilitaryLead,False
arupwhg.avature.net,https://arupwhg.avature.net,/talent,https://arupwhg.avature.net/talent,True
ashfieldhealthcare.avature.net,https://ashfieldhealthcare.avature.net,/careers,https://ashfieldhealthcare.avature.net/careers,True
ashfieldhealthcare.avature.net,https://ashfieldhealthcare.avature.net,/pt_PT,https://ashfieldhealthcare.avature.net/pt_PT,False
ashfieldhealthcare.avature.net,https://ashfieldhealthcare.avature.net,/en_GB,https://ashfieldhealthcare.avature.net/en_GB,False
ashleyfurniture.avature.net,https://ashleyfurniture.avature.net,/careers,https://ashleyfurniture.avature.net/careers,True
ashleyfurniture.avature.net,https://ashleyfurniture.avature.net,/ashleyfurniturecareers,https://ashleyfurniture.avature.net/ashleyfurniturecareers,True
ashleyfurniture.avature.net,https://ashleyfurniture.avature.net,/Manufacturing,https://ashleyfurniture.avature.net/Manufacturing,False
asiainspection.avature.net,https://asiainspection.avature.net,/Careers,https://asiainspection.avature.net/Careers,True
astellas.avature.net,https://astellas.avature.net,/careers,https://astellas.avature.net/careers,True
astellas.avature.net,https://astellas.avature.net,/talentcommunity,https://astellas.avature.net/talentcommunity,True
astellas.avature.net,https://astellas.avature.net,/en_GB,https://astellas.avature.net/en_GB,False
astellas.avature.net,https://astellas.avature.net,/nl_NL,https://astellas.avature.net/nl_NL,False
astellasjapan.avature.net,https://astellasjapan.avature.net,/careers,https://astellasjapan.avature.net/careers,True
astellasjapan.avature.net,https://astellasjapan.avature.net,/talentcommunityjapannew,https://astellasjapan.avature.net/talentcommunityjapannew,True
astellasjapan.avature.net,https://astellasjapan.avature.net,/en_GB,https://astellasjapan.avature.net/en_GB,False
astellasjapan.avature.net,https://astellasjapan.avature.net,/ja_JP,https://astellasjapan.avature.net/ja_JP,False
attemea.avature.net,https://attemea.avature.net,/Czech,https://attemea.avature.net/Czech,False
attglobal.avature.net,https://attglobal.avature.net,/careers,https://attglobal.avature.net/careers,True
attglobal.avature.net,https://attglobal.avature.net,/czech,https://attglobal.avature.net/czech,False
attglobal.avature.net,https://attglobal.avature.net,/india,https://attglobal.avature.net/india,False
auspost.avature.net,https://auspost.avature.net,/careers,https://auspost.avature.net/careers,True
auspost.avature.net,https://auspost.avature.net,/en_GB,https://auspost.avature.net/en_GB,False
auspost.avature.net,https://auspost.avature.net,/privacy,https://auspost.avature.net/privacy,False
auspost.avature.net,https://auspost.avature.net,/seasonalcasuals,https://auspost.avature.net/seasonalcasuals,False
autotrader.avature.net,https://autotrader.avature.net,/careers,https://autotrader.avature.net/careers,True
avanade.avature.net,https://avanade.avature.net,/su,https://avanade.avature.net/su,False
avanade.avature.net,https://avanade.avature.net,/BRSpecial,https://avanade.avature.net/BRSpecial,False
avanadeta.avature.net,https://avanadeta.avature.net,/ar_AE,https://avanadeta.avature.net/ar_AE,False
avanadeta.avature.net,https://avanadeta.avature.net,/en_US,https://avanadeta.avature.net/en_US,False
avanadeta.avature.net,https://avanadeta.avature.net,/fr_BE,https://avanadeta.avature.net/fr_BE,False
avanadeta.avature.net,https://avanadeta.avature.net,/en_CA,https://avanadeta.avature.net/en_CA,False
avanadeta.avature.net,https://avanadeta.avature.net,/nl_NL,https://avanadeta.avature.net/nl_NL,False
avanadeta.avature.net,https://avanadeta.avature.net,/en_GB,https://avanadeta.avature.net/en_GB,False
avanadeta.avature.net,https://avanadeta.avature.net,/es_ES,https://avanadeta.avature.net/es_ES,False
avasso-internal.avature.net,https://avasso-internal.avature.net,/saml,https://avasso-internal.avature.net/saml,False
avature.net,https://avature.net,/sitemap.xml,https://avature.net/sitemap.xml,False
avature.net,https://avature.net,/de,https://avature.net/de,False
avature.net,https://avature.net,/en,https://avature.net/en,False
avature.net,https://avature.net,/podcast,https://avature.net/podcast,False
avature.net,https://avature.net,/contingent-workforce-management,https://avature.net/contingent-workforce-management,False
avature.net,https://avature.net,/about-us,https://avature.net/about-us,False
avature.net,https://avature.net,/crm,https://avature.net/crm,False
bac.avature.net,https://bac.avature.net,/BofABacktoWork,https://bac.avature.net/BofABacktoWork,False
bac.avature.net,https://bac.avature.net,/events,https://bac.avature.net/events,False
bac.avature.net,https://bac.avature.net,/registration,https://bac.avature.net/registration,False
bacardi.avature.net,https://bacardi.avature.net,/ShakeYourFutureIT2019,https://bacardi.avature.net/ShakeYourFutureIT2019,False
bain.avature.net,https://bain.avature.net,/recruits,https://bain.avature.net/recruits,True
bain.avature.net,https://bain.avature.net,/atevent,https://bain.avature.net/atevent,False
baloise.avature.net,https://baloise.avature.net,/chjobswitch,https://baloise.avature.net/chjobswitch,True
baloise.avature.net,https://baloise.avature.net,/fr_FR,https://baloise.avature.net/fr_FR,False
baloise.avature.net,https://baloise.avature.net,/nl_NL,https://baloise.avature.net/nl_NL,False
baloise.avature.net,https://baloise.avature.net,/de_DE,https://baloise.avature.net/de_DE,False
baml.avature.net,https://baml.avature.net,/careers,https://baml.avature.net/careers,True
baml.avature.net,https://baml.avature.net,/jobs,https://baml.avature.net/jobs,True
baml.avature.net,https://baml.avature.net,/talent,https://baml.avature.net/talent,True
baml.avature.net,https://baml.avature.net,/recruiting,https://baml.avature.net/recruiting,True
baml.avature.net,https://baml.avature.net,/talentcommunity,https://baml.avature.net/talentcommunity,True
bankerslife.avature.net,https://bankerslife.avature.net,/HandshakeApplies,https://bankerslife.avature.net/HandshakeApplies,False
barclays.avature.net,https://barclays.avature.net,/barclaystalentpool,https://barclays.avature.net/barclaystalentpool,True
barclays.avature.net,https://barclays.avature.net,/ef,https://barclays.avature.net/ef,False
barclays.avature.net,https://barclays.avature.net,/MilitaryAndVeterans,https://barclays.avature.net/MilitaryAndVeterans,False
barclays.avature.net,https://barclays.avature.net,/militaryandveterans,https://barclays.avature.net/militaryandveterans,False
barclays.avature.net,https://barclays.avature.net,/Apprentice,https://barclays.avature.net/Apprentice,False
barclays.avature.net,https://barclays.avature.net,/developers,https://barclays.avature.net/developers,False
barclays.avature.net,https://barclays.avature.net,/ccr,https://barclays.avature.net/ccr,False
barclays.avature.net,https://barclays.avature.net,/alumniregister,https://barclays.avature.net/alumniregister,False
barclays.avature.net,https://barclays.avature.net,/GraceHopper,https://barclays.avature.net/GraceHopper,False
barclays.avature.net,https://barclays.avature.net,/glasgow,https://barclays.avature.net/glasgow,False
barclays.avature.net,https://barclays.avature.net,/emegraduates,https://barclays.avature.net/emegraduates,False
barclays.avature.net,https://barclays.avature.net,/sophomorespringboard,https://barclays.avature.net/sophomorespringboard,False
barclays.avature.net,https://barclays.avature.net,/GraduatesAndInterns,https://barclays.avature.net/GraduatesAndInterns,False
baufest.avature.net,https://baufest.avature.net,/jobs,https://baufest.avature.net/jobs,True
baxter.avature.net,https://baxter.avature.net,/careers,https://baxter.avature.net/careers,True
bbw.avature.net,https://bbw.avature.net,/dcjobs,https://bbw.avature.net/dcjobs,True
bbw.avature.net,https://bbw.avature.net,/maintenance,https://bbw.avature.net/maintenance,False
bbw.avature.net,https://bbw.avature.net,/en_US,https://bbw.avature.net/en_US,False
bbw.avature.net,https://bbw.avature.net,/bbwmit,https://bbw.avature.net/bbwmit,False
bcg.avature.net,https://bcg.avature.net,/su,https://bcg.avature.net/su,False
bcg.avature.net,https://bcg.avature.net,/MyprofileFR,https://bcg.avature.net/MyprofileFR,False
belk.avature.net,https://belk.avature.net,/careers,https://belk.avature.net/careers,True
belk.avature.net,https://belk.avature.net,/storecareers,https://belk.avature.net/storecareers,True
bellflight.avature.net,https://bellflight.avature.net,/talentcommunity,https://bellflight.avature.net/talentcommunity,True
bellflight.avature.net,https://bellflight.avature.net,/zh_CN,https://bellflight.avature.net/zh_CN,False
bellflight.avature.net,https://bellflight.avature.net,/en_US,https://bellflight.avature.net/en_US,False
bellflight.avature.net,https://bellflight.avature.net,/fr_CA,https://bellflight.avature.net/fr_CA,False
berenberg.avature.net,https://berenberg.avature.net,/careers,https://berenberg.avature.net/careers,True
berenberg.avature.net,https://berenberg.avature.net,/en_GB,https://berenberg.avature.net/en_GB,False
berenberg.avature.net,https://berenberg.avature.net,/su,https://berenberg.avature.net/su,False
berenberg.avature.net,https://berenberg.avature.net,/de_DE,https://berenberg.avature.net/de_DE,False
bes.avature.net,https://bes.avature.net,/connectwitharecruiter,https://bes.avature.net/connectwitharecruiter,True
bes.avature.net,https://bes.avature.net,/December14MemphisHappyHour,https://bes.avature.net/December14MemphisHappyHour,False
bes.avature.net,https://bes.avature.net,/besvirtualinfosessions,https://bes.avature.net/besvirtualinfosessions,False
bhp-clientcertificate.avature.net,https://bhp-clientcertificate.avature.net,/careers,https://bhp-clientcertificate.avature.net/careers,True
bhp-clientcertificate.avature.net,https://bhp-clientcertificate.avature.net,/jobs,https://bhp-clientcertificate.avature.net/jobs,True
bhp-clientcertificate.avature.net,https://bhp-clientcertificate.avature.net,/talent,https://bhp-clientcertificate.avature.net/talent,True
bhp-clientcertificate.avature.net,https://bhp-clientcertificate.avature.net,/recruiting,https://bhp-clientcertificate.avature.net/recruiting,True
bhp-clientcertificate.avature.net,https://bhp-clientcertificate.avature.net,/talentcommunity,https://bhp-clientcertificate.avature.net/talentcommunity,True
bhp.avature.net,https://bhp.avature.net,/careersES,https://bhp.avature.net/careersES,True
bhsf.avature.net,https://bhsf.avature.net,/talentcommunity,https://bhsf.avature.net/talentcommunity,True
bkd.avature.net,https://bkd.avature.net,/campuscareers,https://bkd.avature.net/campuscareers,True
bloomberg.avature.net,https://bloomberg.avature.net,/internalcareers,https://bloomberg.avature.net/internalcareers,True
bloomberg.avature.net,https://bloomberg.avature.net,/careers,https://bloomberg.avature.net/careers,True
bloomberg.avature.net,https://bloomberg.avature.net,/en_US,https://bloomberg.avature.net/en_US,False
bloomberg.avature.net,https://bloomberg.avature.net,/events,https://bloomberg.avature.net/events,False
bloomberg.avature.net,https://bloomberg.avature.net,/su,https://bloomberg.avature.net/su,False
blueorigin.avature.net,https://blueorigin.avature.net,/su,https://blueorigin.avature.net/su,False
blueorigin.avature.net,https://blueorigin.avature.net,/eventpreregister,https://blueorigin.avature.net/eventpreregister,False
bmcrecruit.avature.net,https://bmcrecruit.avature.net,/Careers,https://bmcrecruit.avature.net/Careers,True
bmcrecruit.avature.net,https://bmcrecruit.avature.net,/veterans,https://bmcrecruit.avature.net/veterans,False
bmcrecruit.avature.net,https://bmcrecruit.avature.net,/Accommodationrequest,https://bmcrecruit.avature.net/Accommodationrequest,False
bmcrecruit.avature.net,https://bmcrecruit.avature.net,/su,https://bmcrecruit.avature.net/su,False
bmcrecruit.avature.net,https://bmcrecruit.avature.net,/returnship,https://bmcrecruit.avature.net/returnship,False
bmcrecruit.avature.net,https://bmcrecruit.avature.net,/NextGen,https://bmcrecruit.avature.net/NextGen,False
bmglobal.avature.net,https://bmglobal.avature.net,/en_US,https://bmglobal.avature.net/en_US,False
boeing.avature.net,https://boeing.avature.net,/globaltalentnetwork,https://boeing.avature.net/globaltalentnetwork,True
boeing.avature.net,https://boeing.avature.net,/ustalentnetwork,https://boeing.avature.net/ustalentnetwork,True
boeing.avature.net,https://boeing.avature.net,/MSCAP,https://boeing.avature.net/MSCAP,False
boeing.avature.net,https://boeing.avature.net,/mtmfgsdp,https://boeing.avature.net/mtmfgsdp,False
boeing.avature.net,https://boeing.avature.net,/MVP,https://boeing.avature.net/MVP,False
boeing.avature.net,https://boeing.avature.net,/mscap,https://boeing.avature.net/mscap,False
boeing.avature.net,https://boeing.avature.net,/SWCommunity,https://boeing.avature.net/SWCommunity,False
boeing.avature.net,https://boeing.avature.net,/Virtualevent,https://boeing.avature.net/Virtualevent,False
boeing.avature.net,https://boeing.avature.net,/SkillBridge,https://boeing.avature.net/SkillBridge,False
boeing.avature.net,https://boeing.avature.net,/BCAASE101221,https://boeing.avature.net/BCAASE101221,False
boeing.avature.net,https://boeing.avature.net,/mfginternships,https://boeing.avature.net/mfginternships,False
boeing.avature.net,https://boeing.avature.net,/CorpSSEE112221,https://boeing.avature.net/CorpSSEE112221,False
boeing.avature.net,https://boeing.avature.net,/techprep,https://boeing.avature.net/techprep,False
boeing.avature.net,https://boeing.avature.net,/military,https://boeing.avature.net/military,False
boeing.avature.net,https://boeing.avature.net,/CPInternship,https://boeing.avature.net/CPInternship,False
boeing.avature.net,https://boeing.avature.net,/NovemberEvent,https://boeing.avature.net/NovemberEvent,False
boeing.avature.net,https://boeing.avature.net,/workdev,https://boeing.avature.net/workdev,False
boeing.avature.net,https://boeing.avature.net,/BeMVP,https://boeing.avature.net/BeMVP,False
boeing.avature.net,https://boeing.avature.net,/skillbridge,https://boeing.avature.net/skillbridge,False
boeing.avature.net,https://boeing.avature.net,/wamfgsdp,https://boeing.avature.net/wamfgsdp,False
boeing.avature.net,https://boeing.avature.net,/scmfgsdp,https://boeing.avature.net/scmfgsdp,False
boozallen.avature.net,https://boozallen.avature.net,/careers,https://boozallen.avature.net/careers,True
boozallen.avature.net,https://boozallen.avature.net,/jobs,https://boozallen.avature.net/jobs,True
boozallen.avature.net,https://boozallen.avature.net,/talent,https://boozallen.avature.net/talent,True
boozallen.avature.net,https://boozallen.avature.net,/recruiting,https://boozallen.avature.net/recruiting,True
bp.avature.net,https://bp.avature.net,/talentcommunityx,https://bp.avature.net/talentcommunityx,True
bp.avature.net,https://bp.avature.net,/earlycareerstalentcommunity,https://bp.avature.net/earlycareerstalentcommunity,True
bp.avature.net,https://bp.avature.net,/talentcommunity,https://bp.avature.net/talentcommunity,True
bp.avature.net,https://bp.avature.net,/events,https://bp.avature.net/events,False
bp.avature.net,https://bp.avature.net,/bpWorksforWomenIndia,https://bp.avature.net/bpWorksforWomenIndia,False
bradyplus.avature.net,https://bradyplus.avature.net,/careersmarketplace,https://bradyplus.avature.net/careersmarketplace,True
bravura.avature.net,https://bravura.avature.net,/careers,https://bravura.avature.net/careers,True
bravura.avature.net,https://bravura.avature.net,/en_US,https://bravura.avature.net/en_US,False
broadinstitute.avature.net,https://broadinstitute.avature.net,/careers,https://broadinstitute.avature.net/careers,True
broadinstitute.avature.net,https://broadinstitute.avature.net,/en_US,https://broadinstitute.avature.net/en_US,False
broadinstitute.avature.net,https://broadinstitute.avature.net,/conference,https://broadinstitute.avature.net/conference,False
bupaanz.avature.net,https://bupaanz.avature.net,/talent,https://bupaanz.avature.net/talent,True
bupaanz.avature.net,https://bupaanz.avature.net,/careersnz,https://bupaanz.avature.net/careersnz,True
bupaanz.avature.net,https://bupaanz.avature.net,/careersau,https://bupaanz.avature.net/careersau,True
bupaanz.avature.net,https://bupaanz.avature.net,/healthcentres,https://bupaanz.avature.net/healthcentres,False
bupaanz.avature.net,https://bupaanz.avature.net,/newzealand,https://bupaanz.avature.net/newzealand,False
bupaanz.avature.net,https://bupaanz.avature.net,/graddentistoht,https://bupaanz.avature.net/graddentistoht,False
bupaanz.avature.net,https://bupaanz.avature.net,/students,https://bupaanz.avature.net/students,False
bupaanz.avature.net,https://bupaanz.avature.net,/australia,https://bupaanz.avature.net/australia,False
bupaanz.avature.net,https://bupaanz.avature.net,/dentisteoi,https://bupaanz.avature.net/dentisteoi,False
bupaanz.avature.net,https://bupaanz.avature.net,/_linkedinApiv2,https://bupaanz.avature.net/_linkedinApiv2,False
bupaanz.avature.net,https://bupaanz.avature.net,/internationalintake,https://bupaanz.avature.net/internationalintake,False
bupaanz.avature.net,https://bupaanz.avature.net,/carertrainee,https://bupaanz.avature.net/carertrainee,False
bupaanz.avature.net,https://bupaanz.avature.net,/moveregional,https://bupaanz.avature.net/moveregional,False
bv.avature.net,https://bv.avature.net,/knowledgenetwork,https://bv.avature.net/knowledgenetwork,False
campusevents.avature.net,https://campusevents.avature.net,/voutiqueeventslanding,https://campusevents.avature.net/voutiqueeventslanding,False
capitacs.avature.net,https://capitacs.avature.net,/RegisterRPP,https://capitacs.avature.net/RegisterRPP,False
capitacs.avature.net,https://capitacs.avature.net,/Capitaapprenticeships,https://capitacs.avature.net/Capitaapprenticeships,False
capitacs.avature.net,https://capitacs.avature.net,/Planning,https://capitacs.avature.net/Planning,False
capitaecc.avature.net,https://capitaecc.avature.net,/essexsocialcareCPDevent2019,https://capitaecc.avature.net/essexsocialcareCPDevent2019,False
careers.avature.net,https://careers.avature.net,/en_US,https://careers.avature.net/en_US,False
careers.avature.net,https://careers.avature.net,/),https://careers.avature.net/),False
careers.avature.net,https://careers.avature.net,/_linkedinApiv2,https://careers.avature.net/_linkedinApiv2,False
careers.avature.net,https://careers.avature.net,/EN,https://careers.avature.net/EN,False
careers.avature.net,https://careers.avature.net,/main,https://careers.avature.net/main,False
